new-calib: New touch screen calibration program v3.9
Serial Number='00001E00010B00000000'
Entering calib_delay
 X= 542 X2= 538  Y= 532 Y2= 532 P1= 879 P2= 303 T1=  31 T2=  31  P=  -1  D=  80 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 532 Y2= 532 P1= 879 P2= 302 T1=  32 T2=  32  P=  -1  D=   5 tn=0 wfr=0 sd=0
 X= 538 X2= 537  Y= 532 Y2= 531 P1= 879 P2= 302 T1=  33 T2=  32  P=  -1  D=  10 tn=0 wfr=0 sd=0
 X= 538 X2= 539  Y= 531 Y2= 532 P1= 880 P2= 302 T1=  32 T2=  31  P=  -1  D=  15 tn=0 wfr=0 sd=0
 X= 538 X2= 538  Y= 532 Y2= 532 P1= 879 P2= 302 T1=  32 T2=  32  P=  -1  D=  20 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 531 Y2= 532 P1= 879 P2= 303 T1=  32 T2=  32  P=  -1  D=  30 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 531 Y2= 531 P1= 880 P2= 302 T1=  32 T2=  31  P=  -1  D=  40 tn=0 wfr=0 sd=0
 X= 538 X2= 538  Y= 532 Y2= 531 P1= 880 P2= 303 T1=  31 T2=  32  P=  -1  D=  60 tn=0 wfr=0 sd=0
 X= 538 X2= 537  Y= 531 Y2= 531 P1= 880 P2= 303 T1=  32 T2=  31  P=  -1  D=  80 tn=0 wfr=0 sd=0
 X= 538 X2= 537  Y= 531 Y2= 530 P1= 880 P2= 303 T1=  32 T2=  32  P=  -1  D=   5 tn=0 wfr=0 sd=0
 X= 538 X2= 538  Y= 532 Y2= 532 P1= 880 P2= 303 T1=  31 T2=  30  P=  -1  D=  10 tn=0 wfr=0 sd=0
 X= 535 X2= 537  Y= 532 Y2= 531 P1= 879 P2= 304 T1=  31 T2=  32  P=  -1  D=  15 tn=0 wfr=0 sd=0
 X= 537 X2= 538  Y= 531 Y2= 531 P1= 879 P2= 304 T1=  32 T2=  31  P=  -1  D=  20 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 531 Y2= 531 P1= 879 P2= 304 T1=  31 T2=  31  P=  -1  D=  30 tn=0 wfr=0 sd=0
 X= 536 X2= 537  Y= 531 Y2= 531 P1= 878 P2= 304 T1=  32 T2=  31  P=  -1  D=  40 tn=0 wfr=0 sd=0
 X= 537 X2= 538  Y= 531 Y2= 531 P1= 879 P2= 305 T1=  31 T2=  31  P=  -1  D=  60 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 530 Y2= 531 P1= 879 P2= 305 T1=  31 T2=  31  P=  -1  D=  80 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 531 Y2= 531 P1= 878 P2= 306 T1=  31 T2=  31  P=  -1  D=   5 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 531 Y2= 529 P1= 878 P2= 306 T1=  31 T2=  31  P=  -1  D=  10 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 531 Y2= 531 P1= 878 P2= 306 T1=  31 T2=  30  P=  -1  D=  15 tn=0 wfr=0 sd=0
 X= 537 X2= 536  Y= 530 Y2= 531 P1= 877 P2= 305 T1=  31 T2=  30  P=  -1  D=  20 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 531 Y2= 531 P1= 878 P2= 305 T1=  31 T2=  31  P=  -1  D=  30 tn=0 wfr=0 sd=0
 X= 536 X2= 536  Y= 530 Y2= 531 P1= 878 P2= 306 T1=  30 T2=  30  P=  -1  D=  40 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 530 Y2= 531 P1= 878 P2= 307 T1=  31 T2=  30  P=  -1  D=  60 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 531 Y2= 530 P1= 877 P2= 306 T1=  30 T2=  30  P=  -1  D=  80 tn=0 wfr=0 sd=0
 X= 536 X2= 537  Y= 530 Y2= 530 P1= 877 P2= 307 T1=  31 T2=  30  P=  -1  D=   5 tn=0 wfr=0 sd=0
 X= 536 X2= 537  Y= 530 Y2= 530 P1= 878 P2= 308 T1=  31 T2=  29  P=  -1  D=  10 tn=0 wfr=0 sd=0
 X= 536 X2= 537  Y= 530 Y2= 530 P1= 877 P2= 306 T1=  31 T2=  31  P=  -1  D=  15 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 531 Y2= 530 P1= 877 P2= 307 T1=  31 T2=  31  P=  -1  D=  20 tn=0 wfr=0 sd=0
 X= 537 X2= 537  Y= 530 Y2= 530 P1= 878 P2= 307 T1=  31 T2=  30  P=  -1  D=  30 tn=0 wfr=0 sd=0
 X= 536 X2= 536  Y= 531 Y2= 531 P1= 877 P2= 307 T1=  30 T2=  31  P=  -1  D=  40 tn=0 wfr=0 sd=0
 X= 536 X2= 536  Y= 530 Y2= 529 P1= 876 P2= 309 T1=  31 T2=  31  P=  -1  D=  60 tn=0 wfr=0 sd=0
 X= 537 X2= 536  Y= 530 Y2= 530 P1= 874 P2= 314 T1=  30 T2=  28  P=  -1  D=  80 tn=0 wfr=0 sd=0
 X= 534 X2= 535  Y= 529 Y2= 529 P1= 874 P2= 314 T1=  29 T2=  29  P=  -1  D=   5 tn=0 wfr=0 sd=0
 X= 536 X2= 535  Y= 529 Y2= 529 P1= 874 P2= 315 T1=  29 T2=  28  P=  -1  D=  10 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 527 Y2= 528 P1= 874 P2= 316 T1=  28 T2=  28  P=  -1  D=  15 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 529 Y2= 529 P1= 873 P2= 316 T1=  29 T2=  28  P=  -1  D=  20 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 527 Y2= 528 P1= 873 P2= 317 T1=  28 T2=  27  P=  -1  D=  30 tn=0 wfr=0 sd=0
 X= 535 X2= 534  Y= 529 Y2= 528 P1= 873 P2= 316 T1=  28 T2=  28  P=  -1  D=  40 tn=0 wfr=0 sd=0
 X= 535 X2= 534  Y= 528 Y2= 527 P1= 873 P2= 317 T1=  28 T2=  28  P=  -1  D=  60 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 527 Y2= 527 P1= 874 P2= 314 T1=  27 T2=  28  P=  -1  D=  80 tn=0 wfr=0 sd=0
 X= 534 X2= 533  Y= 528 Y2= 528 P1= 873 P2= 317 T1=  28 T2=  27  P=  -1  D=   5 tn=0 wfr=0 sd=0
 X= 534 X2= 533  Y= 529 Y2= 528 P1= 873 P2= 316 T1=  27 T2=  29  P=  -1  D=  10 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 529 Y2= 529 P1= 873 P2= 315 T1=  29 T2=  27  P=  -1  D=  15 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 874 P2= 315 T1=  27 T2=  27  P=  -1  D=  20 tn=0 wfr=0 sd=0
 X= 534 X2= 533  Y= 528 Y2= 528 P1= 873 P2= 315 T1=  28 T2=  27  P=  -1  D=  30 tn=0 wfr=0 sd=0
 X= 535 X2= 533  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  27 T2=  28  P=  -1  D=  40 tn=0 wfr=0 sd=0
 X= 534 X2= 535  Y= 529 Y2= 528 P1= 873 P2= 317 T1=  27 T2=  28  P=  -1  D=  60 tn=0 wfr=0 sd=0
 X= 535 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  27  P=  -1  D=  80 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  27  P=  -1  D=   5 tn=0 wfr=0 sd=0
 X= 534 X2= 533  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  27  P=  -1  D=  10 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 527 P1= 872 P2= 318 T1=  28 T2=  27  P=  -1  D=  15 tn=0 wfr=0 sd=0
 X= 533 X2= 534  Y= 528 Y2= 528 P1= 873 P2= 319 T1=  28 T2=  27  P=  -1  D=  20 tn=0 wfr=0 sd=0
 X= 533 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  28  P=  -1  D=  30 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 317 T1=  27 T2=  27  P=  -1  D=  40 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 527 P1= 873 P2= 317 T1=  27 T2=  27  P=  -1  D=  60 tn=0 wfr=0 sd=0
 X= 533 X2= 534  Y= 528 Y2= 528 P1= 873 P2= 317 T1=  28 T2=  28  P=  -1  D=  80 tn=0 wfr=0 sd=0
 X= 534 X2= 533  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  27  P=  -1  D=   5 tn=0 wfr=0 sd=0
 X= 533 X2= 533  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  27 T2=  28  P=  -1  D=  10 tn=0 wfr=0 sd=0
 X= 532 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  27  P=  -1  D=  15 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 871 P2= 318 T1=  28 T2=  32  P=  -1  D=  20 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  27 T2=  27  P=  -1  D=  30 tn=0 wfr=0 sd=0
 X= 533 X2= 533  Y= 528 Y2= 528 P1= 872 P2= 319 T1=  27 T2=  27  P=  -1  D=  40 tn=0 wfr=0 sd=0
