new-calib: New touch screen calibration program v3.13
Serial Number='150A1E00010B06020304'
Using tnt_mode=1
Setting for delay_in_us:        1
Setting for y_delay_in_us:      1
Setting for tnt_delay_in_us:    1
Setting for max_delta_tnt:      5
Setting for tnt_mode:           1
Setting for averaging:         -1
Entering get_four_points
target_noise  x= 2.50 y= 2.50 t= 2.50
target state=0 point=23,22
 X= 915 X2= 998  Y= 953 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 829  P= 584  D=   1 
 X= 869 X2=1009  Y= 953 Y2=1022 P1=1023 P2=  -1 T1=1022 T2= 869  P= 584  D=   1 
 X= 831 X2=1023  Y= 940 Y2=1021 P1=1023 P2=  -1 T1=1023 T2= 830  P= 584  D=   1 
 X= 845 X2=1023  Y= 952 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 813  P= 584  D=   1 
 X= 850 X2= 982  Y= 941 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 877  P= 584  D=   1 
 X= 854 X2=1023  Y= 954 Y2=1021 P1=1023 P2=  -1 T1=1023 T2= 859  P= 584  D=   1 
 X= 784 X2=1023  Y= 947 Y2=1021 P1=1023 P2=  -1 T1=1023 T2= 855  P= 584  D=   1 
 X= 947 X2=1014  Y= 946 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 889  P= 584  D=   1 
 X= 862 X2=1018  Y= 946 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 849  P= 584  D=   1 
 X= 932 X2=1007  Y= 961 Y2=1023 P1=1023 P2=  -1 T1=1023 T2= 812  P= 584  D=   1 
 X= 924 X2=1023  Y= 947 Y2=1022 P1=1023 P2=  -1 T1=1022 T2= 860  P= 584  D=   1 
 X= 934 X2=1022  Y= 913 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 861  P= 584  D=   1 
 X= 857 X2=1023  Y= 946 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 872  P= 584  D=   1 
 X= 871 X2=1023  Y= 953 Y2=1021 P1=1023 P2=  -1 T1=1023 T2= 850  P= 584  D=   1 
 X= 886 X2=1017  Y= 948 Y2=1022 P1=1023 P2=  -1 T1=1022 T2= 873  P= 584  D=   1 
 X= 850 X2=1023  Y= 959 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 845  P= 584  D=   1 
 X=1007 X2= 984  Y= 959 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 820  P= 584  D=   1 
 X= 919 X2=1023  Y=1022 Y2=1023 P1=1023 P2=  -1 T1=1022 T2=1020  P= 584  D=   1 
 X= 913 X2=1023  Y= 913 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 858  P= 584  D=   1 
 X= 963 X2=1006  Y= 945 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 859  P= 584  D=   1 
 X= 994 X2=1014  Y= 931 Y2=1021 P1=1023 P2=  -1 T1=1023 T2= 872  P= 584  D=   1 
 X= 772 X2=1023  Y= 959 Y2=1021 P1=1023 P2=  -1 T1=1022 T2= 865  P= 584  D=   1 
 X= 802 X2=1023  Y= 939 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 853  P= 584  D=   1 
 X= 900 X2=1017  Y= 952 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 862  P= 584  D=   1 
 X= 849 X2=1023  Y= 926 Y2=1023 P1=1023 P2=  -1 T1=1023 T2= 866  P= 584  D=   1 
 X=1008 X2=1016  Y= 941 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 861  P= 584  D=   1 
 X= 892 X2=1014  Y= 944 Y2=1022 P1=1023 P2=  -1 T1=1022 T2= 876  P= 584  D=   1 
 X= 880 X2=1019  Y= 944 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 856  P= 584  D=   1 
 X= 921 X2=1006  Y= 957 Y2=1021 P1=1023 P2=  -1 T1=1023 T2= 866  P= 584  D=   1 
 X=1023 X2=1013  Y= 916 Y2=1023 P1=1023 P2=  -1 T1=1022 T2= 867  P= 584  D=   1 
 X= 757 X2=1023  Y= 963 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 858  P= 584  D=   1 
 X= 764 X2=1023  Y= 952 Y2=1022 P1=1023 P2=  -1 T1=1021 T2= 858  P= 584  D=   1 
 X= 921 X2=1023  Y= 941 Y2=1021 P1=1023 P2=  -1 T1=1023 T2= 781  P= 584  D=   1 
 X= 919 X2=1023  Y= 955 Y2=1022 P1=1023 P2=  -1 T1=1022 T2= 869  P= 584  D=   1 
 X= 904 X2=1017  Y= 932 Y2=1023 P1=1023 P2=  -1 T1=1023 T2= 847  P= 584  D=   1 
 X= 893 X2=1018  Y= 927 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 858  P= 584  D=   1 
 X= 952 X2=1014  Y= 919 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 874  P= 584  D=   1 
 X= 872 X2=1023  Y= 945 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 866  P= 584  D=   1 
 X= 899 X2= 998  Y= 933 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 870  P= 584  D=   1 
 X= 795 X2=1023  Y= 936 Y2=1020 P1=1023 P2=  -1 T1=1023 T2= 853  P= 584  D=   1 
 X= 874 X2=1023  Y= 946 Y2=1022 P1=1023 P2=  -1 T1=1022 T2= 879  P= 584  D=   1 
 X= 817 X2=1023  Y= 934 Y2=1020 P1=1023 P2=  -1 T1=1023 T2= 854  P= 584  D=   1 
 X= 936 X2=1009  Y= 949 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 853  P= 584  D=   1 
 X= 895 X2=1015  Y= 954 Y2=1022 P1=1023 P2=  -1 T1=1022 T2= 884  P= 584  D=   1 
 X= 896 X2=1006  Y= 944 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 847  P= 584  D=   1 
 X=1023 X2=1013  Y= 950 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 856  P= 584  D=   1 
 X= 811 X2=1023  Y= 934 Y2=1021 P1=1023 P2=  -1 T1=1023 T2= 858  P= 584  D=   1 
 X= 929 X2=1009  Y= 940 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 872  P= 584  D=   1 
 X= 974 X2=1005  Y= 947 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 843  P= 584  D=   1 
 X= 920 X2=1023  Y= 939 Y2=1023 P1=1023 P2=  -1 T1=1022 T2= 881  P= 584  D=   1 
 X= 238 X2= 244  Y= 530 Y2= 994 P1=1023 P2=  -1 T1=  23 T2= 860  P= 584  D=   1 * 0
 X= 877 X2=1015  Y= 960 Y2=1022 P1=1023 P2=  -1 T1=1023 T2= 849  P= 584  D=   1 
 X= 871 X2=1015  Y= 435 Y2= 343 P1= 723 P2= 197 T1=1023 T2=  21  P= 584  D=   1 
 X= 409 X2= 563  Y= 923 Y2=1020 P1=1023 P2=   0 T1=  55 T2= 854  P= 584  D=   1 
 X= 971 X2=1010  Y= 951 Y2=1023 P1=1023 P2=   0 T1=1022 T2= 817  P= 584  D=   1 
 X= 959 X2= 981  Y= 944 Y2=1023 P1=1023 P2=   0 T1=1022 T2= 846  P= 584  D=   1 
 X= 272 X2= 268  Y= 378 Y2= 373 P1= 822 P2= 138 T1=  54 T2=  36  P= 584  D=   1 
 X= 353 X2= 337  Y= 426 Y2= 420 P1= 821 P2= 132 T1= 121 T2=  35  P= 584  D=   1 
 X= 247 X2= 246  Y= 355 Y2= 348 P1= 781 P2= 156 T1=  31 T2=  30  P= 584  D=   1 
 X= 259 X2= 256  Y= 367 Y2= 359 P1= 804 P2= 142 T1=  42 T2=  35  P= 584  D=   1 
 X= 249 X2= 246  Y= 356 Y2= 349 P1= 788 P2= 153 T1=  32 T2=  31  P= 584  D=   1 
 X= 248 X2= 246  Y= 355 Y2= 348 P1= 785 P2= 154 T1=  31 T2=  32  P= 584  D=   1 
 X= 247 X2= 245  Y= 356 Y2= 348 P1= 783 P2= 155 T1=  32 T2=  32  P= 584  D=   1 
 X= 249 X2= 246  Y= 355 Y2= 348 P1= 783 P2= 155 T1=  32 T2=  32  P= 584  D=   1 
 X= 248 X2= 245  Y= 356 Y2= 348 P1= 784 P2= 154 T1=  31 T2=  32  P= 584  D=   1 
 X= 248 X2= 246  Y= 356 Y2= 349 P1= 785 P2= 155 T1=  31 T2=  31  P= 584  D=   1 
 X= 249 X2= 246  Y= 356 Y2= 349 P1= 785 P2= 154 T1=  32 T2=  31  P= 584  D=   1 
 X= 248 X2= 246  Y= 356 Y2= 348 P1= 782 P2= 155 T1=  32 T2=  31  P= 584  D=   1 
 X= 248 X2= 246  Y= 356 Y2= 349 P1= 783 P2= 156 T1=  32 T2=  32  P= 584  D=   1 
 X= 248 X2= 246  Y= 356 Y2= 349 P1= 783 P2= 156 T1=  32 T2=  32  P= 584  D=   1 
 X= 249 X2= 246  Y= 356 Y2= 349 P1= 783 P2= 155 T1=  31 T2=  32  P= 584  D=   1 
 X= 249 X2= 246  Y= 356 Y2= 349 P1= 783 P2= 155 T1=  31 T2=  32  P= 584  D=   1 
 X= 248 X2= 246  Y= 355 Y2= 349 P1= 782 P2= 157 T1=  31 T2=  31  P= 584  D=   1 
 X= 249 X2= 245  Y= 355 Y2= 348 P1= 782 P2= 156 T1=  31 T2=  31  P= 584  D=   1 
 X= 248 X2= 246  Y= 356 Y2= 348 P1= 781 P2= 157 T1=  32 T2=  31  P= 584  D=   1 
 X= 246 X2= 244  Y= 355 Y2= 348 P1= 779 P2= 157 T1=  30 T2=  30  P= 584  D=   1 * 0
 X= 248 X2= 245  Y= 353 Y2= 348 P1= 780 P2= 158 T1=  31 T2=  29  P= 584  D=   1 
 X= 247 X2= 245  Y= 354 Y2= 348 P1= 780 P2= 158 T1=  31 T2=  31  P= 584  D=   1 
 X= 246 X2= 245  Y= 354 Y2= 347 P1= 778 P2= 160 T1=  30 T2=  30  P= 584  D=   1 * 0
 X= 247 X2= 244  Y= 354 Y2= 348 P1= 777 P2= 159 T1=  31 T2=  30  P= 584  D=   1 
 X= 247 X2= 245  Y= 354 Y2= 347 P1= 776 P2= 160 T1=  30 T2=  29  P= 584  D=   1 * 0
 X= 250 X2= 244  Y= 354 Y2= 347 P1= 775 P2= 160 T1=  30 T2=  30  P= 584  D=   1 * 1
 X= 248 X2= 243  Y= 353 Y2= 347 P1= 774 P2= 161 T1=  29 T2=  30  P= 584  D=   1 * 2
 X= 247 X2= 244  Y= 355 Y2= 347 P1= 775 P2= 160 T1=  30 T2=  30  P= 584  D=   1 * 3
 X= 246 X2= 244  Y= 355 Y2= 348 P1= 775 P2= 161 T1=  30 T2=  30  P= 584  D=   1 * 4
 X= 247 X2= 242  Y= 353 Y2= 347 P1= 775 P2= 162 T1=  30 T2=  30  P= 584  D=   1 * 5
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 774 P2= 161 T1=  30 T2=  30  P= 584  D=   1 * 6
 X= 246 X2= 243  Y= 354 Y2= 347 P1= 774 P2= 161 T1=  31 T2=  30  P= 584  D=   1 
 X= 247 X2= 244  Y= 354 Y2= 347 P1= 776 P2= 161 T1=  30 T2=  29  P= 584  D=   1 * 7
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 775 P2= 161 T1=  30 T2=  30  P= 584  D=   1 * 8
 X= 251 X2= 244  Y= 354 Y2= 347 P1= 775 P2= 161 T1=  30 T2=  29  P= 584  D=   1 * 9
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 775 P2= 161 T1=  31 T2=  30  P= 584  D=   1 
 X= 247 X2= 244  Y= 354 Y2= 347 P1= 773 P2= 161 T1=  30 T2=  30  P= 584  D=   1 * 10
 X= 247 X2= 248  Y= 354 Y2= 347 P1= 773 P2= 161 T1=  30 T2=  30  P= 584  D=   1 * 11
 X= 246 X2= 243  Y= 353 Y2= 346 P1= 773 P2= 162 T1=  29 T2=  30  P= 584  D=   1 * 12
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 773 P2= 162 T1=  30 T2=  29  P= 584  D=   1 * 13
 X= 246 X2= 242  Y= 353 Y2= 347 P1= 770 P2= 164 T1=  29 T2=  29  P= 584  D=   1 * 14
 X= 245 X2= 244  Y= 352 Y2= 346 P1= 771 P2= 164 T1=  28 T2=  29  P= 584  D=   1 * 15
 X= 245 X2= 243  Y= 353 Y2= 346 P1= 771 P2= 164 T1=  29 T2=  29  P= 584  D=   1 * 16
 X= 246 X2= 243  Y= 353 Y2= 346 P1= 770 P2= 164 T1=  29 T2=  29  P= 584  D=   1 * 17
 X= 246 X2= 243  Y= 353 Y2= 346 P1= 769 P2= 165 T1=  29 T2=  28  P= 584  D=   1 * 18
 X= 245 X2= 243  Y= 354 Y2= 345 P1= 771 P2= 164 T1=  29 T2=  29  P= 584  D=   1 * 19
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 770 P2= 164 T1=  29 T2=  29  P= 584  D=   1 * 20
